comment_id;created_at;profile_pic_url;text;user_id;username
18554020210014375;1768993776;https://instagram.fsaw1-15.fna.fbcdn.net/v/t51.2885-19/619800858_18048888227699751_7512773373127890123_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fsaw1-15.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QEBPEGMwIqVrtauHCgbQChKkyogqD6-PSE5xuAiVX4jAuBaI_Rt-0onUnqx-aomRNs&_nc_ohc=_EsNDst6K28Q7kNvwH4KeHd&_nc_gid=rQ4QzJHqtKjK76_Dd0A0gg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfrvXMzho4qOIhXQqQSc7C7S3lzXXJx70os-gyuJKdF_iQ&oe=697711B6&_nc_sid=0985b0;@vedat_zaza_ @omer_can.82;50898067750;mervesimsek23
18078667337581797;1768993784;https://instagram.fsaw1-15.fna.fbcdn.net/v/t51.2885-19/619800858_18048888227699751_7512773373127890123_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fsaw1-15.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QEBPEGMwIqVrtauHCgbQChKkyogqD6-PSE5xuAiVX4jAuBaI_Rt-0onUnqx-aomRNs&_nc_ohc=_EsNDst6K28Q7kNvwH4KeHd&_nc_gid=rQ4QzJHqtKjK76_Dd0A0gg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfrvXMzho4qOIhXQqQSc7C7S3lzXXJx70os-gyuJKdF_iQ&oe=697711B6&_nc_sid=0985b0;@mucahit_ciceklidag @emir_ciceklidag_;50898067750;mervesimsek23
17884198704329980;1768993791;https://instagram.fsaw1-15.fna.fbcdn.net/v/t51.2885-19/619800858_18048888227699751_7512773373127890123_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fsaw1-15.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QEBPEGMwIqVrtauHCgbQChKkyogqD6-PSE5xuAiVX4jAuBaI_Rt-0onUnqx-aomRNs&_nc_ohc=_EsNDst6K28Q7kNvwH4KeHd&_nc_gid=rQ4QzJHqtKjK76_Dd0A0gg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfrvXMzho4qOIhXQqQSc7C7S3lzXXJx70os-gyuJKdF_iQ&oe=697711B6&_nc_sid=0985b0;@ensar_1063 @ensar_633;50898067750;mervesimsek23
18089890189828251;1768993804;https://instagram.fsaw1-15.fna.fbcdn.net/v/t51.2885-19/619800858_18048888227699751_7512773373127890123_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fsaw1-15.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QEBPEGMwIqVrtauHCgbQChKkyogqD6-PSE5xuAiVX4jAuBaI_Rt-0onUnqx-aomRNs&_nc_ohc=_EsNDst6K28Q7kNvwH4KeHd&_nc_gid=rQ4QzJHqtKjK76_Dd0A0gg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfrvXMzho4qOIhXQqQSc7C7S3lzXXJx70os-gyuJKdF_iQ&oe=697711B6&_nc_sid=0985b0;@fatosharun23 @meral.gelener.09;50898067750;mervesimsek23
18139015609488656;1768993811;https://instagram.fsaw1-15.fna.fbcdn.net/v/t51.2885-19/619800858_18048888227699751_7512773373127890123_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fsaw1-15.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QEBPEGMwIqVrtauHCgbQChKkyogqD6-PSE5xuAiVX4jAuBaI_Rt-0onUnqx-aomRNs&_nc_ohc=_EsNDst6K28Q7kNvwH4KeHd&_nc_gid=rQ4QzJHqtKjK76_Dd0A0gg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfrvXMzho4qOIhXQqQSc7C7S3lzXXJx70os-gyuJKdF_iQ&oe=697711B6&_nc_sid=0985b0;@keklik_zky @zky_cckldg;50898067750;mervesimsek23
18029256569591649;1768993817;https://instagram.fsaw1-15.fna.fbcdn.net/v/t51.2885-19/619800858_18048888227699751_7512773373127890123_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fsaw1-15.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QEBPEGMwIqVrtauHCgbQChKkyogqD6-PSE5xuAiVX4jAuBaI_Rt-0onUnqx-aomRNs&_nc_ohc=_EsNDst6K28Q7kNvwH4KeHd&_nc_gid=rQ4QzJHqtKjK76_Dd0A0gg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfrvXMzho4qOIhXQqQSc7C7S3lzXXJx70os-gyuJKdF_iQ&oe=697711B6&_nc_sid=0985b0;@m.e.m.ciceklidag @mehmet__ciceklidag;50898067750;mervesimsek23
18118552426502612;1768941991;https://instagram.fsaw1-11.fna.fbcdn.net/v/t51.2885-19/619825459_17856220293604103_8926467835411057894_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fsaw1-11.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QFpZcSjh5EYl3zUGehZo0yJvbAT9YzlWwqz2h2OvxVyCAmYsItKAStCQ9p9bbeei_I&_nc_ohc=PBO0azqn1KIQ7kNvwFCXxN6&_nc_gid=SbZTmGxbi4w9vwKnqsMKZQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfqB74Uex72-SVN4a5I7Wa18jlKz4rBdWTEVz0bNxmkEew&oe=6976F414&_nc_sid=0985b0;@gamze5858587  @sibel__kurt__;78097580102;esmayucllll
18062976206558191;1768942000;https://instagram.fsaw1-11.fna.fbcdn.net/v/t51.2885-19/619825459_17856220293604103_8926467835411057894_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fsaw1-11.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QFpZcSjh5EYl3zUGehZo0yJvbAT9YzlWwqz2h2OvxVyCAmYsItKAStCQ9p9bbeei_I&_nc_ohc=PBO0azqn1KIQ7kNvwFCXxN6&_nc_gid=SbZTmGxbi4w9vwKnqsMKZQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfqB74Uex72-SVN4a5I7Wa18jlKz4rBdWTEVz0bNxmkEew&oe=6976F414&_nc_sid=0985b0;@a.ozeen @niso.sss0;78097580102;esmayucllll
17907207627166207;1768941962;https://instagram.fsaw1-11.fna.fbcdn.net/v/t51.2885-19/619825459_17856220293604103_8926467835411057894_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fsaw1-11.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QEe-NteqdLaMmwYvXwqVt5Ex7DZy10zoz0JeLdtonlGkqCPEkdTDFE3gDPH4R1L-wo&_nc_ohc=PBO0azqn1KIQ7kNvwFCXxN6&_nc_gid=LaoznN7VPvd17Dt4siACug&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfrtSy7prNZvFov9vmi0x2dsuNvZCAijwRi-Iv5hG3Sehg&oe=6976F414&_nc_sid=0985b0;,@erkan__altunbas @necmettin_yucel 😊;78097580102;esmayucllll
17884308624332029;1768941965;https://instagram.fsaw1-11.fna.fbcdn.net/v/t51.2885-19/619825459_17856220293604103_8926467835411057894_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fsaw1-11.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QEe-NteqdLaMmwYvXwqVt5Ex7DZy10zoz0JeLdtonlGkqCPEkdTDFE3gDPH4R1L-wo&_nc_ohc=PBO0azqn1KIQ7kNvwFCXxN6&_nc_gid=LaoznN7VPvd17Dt4siACug&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfrtSy7prNZvFov9vmi0x2dsuNvZCAijwRi-Iv5hG3Sehg&oe=6976F414&_nc_sid=0985b0;@ilayda.agall  @ilknurszmn;78097580102;esmayucllll
